Variação,Métricas,Épocas
0.5802648945649465,Val loss,5
0.5608002692744846,Val loss,6
0.5435838515701749,Val loss,7
0.5166796774239767,Val loss,8
0.48665052555856253,Val loss,9
0.4682384228280612,Val loss,10
0.43937679923716044,Val loss,11
0.430294833169097,Val loss,12
0.4768764431561742,Val loss,13
0.38781460192941486,Val loss,14
0.3883565148143541,Val loss,15
0.37869256758973713,Val loss,16
0.3635028701311066,Val loss,17
0.3963756141350383,Val loss,18
0.3604892212152481,Val loss,19
0.3491773295260611,Val loss,20
0.34285862093880065,Val loss,21
0.34642296984082177,Val loss,22
0.35704515739565806,Val loss,23
0.3496751635699045,Val loss,24
0.3296233881229446,Val loss,25
0.32786507823637556,Val loss,26
0.32250597787754876,Val loss,27
0.35274865502402897,Val loss,28
0.3925867817941166,Val loss,29
0.32881605291650406,Val loss,30
0.3167574083379337,Val loss,31
0.32540730016217345,Val loss,32
0.3094262561627797,Val loss,33
0.30451128918500175,Val loss,34
0.30568896857755523,Val loss,35
0.30143453062999814,Val loss,36
0.3030864413011642,Val loss,37
0.3057899839502005,Val loss,38
0.3019274182901496,Val loss,39
0.36496991168175424,Val loss,40
0.29760236980304833,Val loss,41
0.312138951285964,Val loss,42
0.29692603113395827,Val loss,43
0.2990799980007467,Val loss,44
0.2857911564232338,Val loss,45
0.2993329192343212,Val loss,46
0.2872429699841,Val loss,47
0.33434128294388454,Val loss,48
0.2814431091362522,Val loss,49
0.29646783041812125,Val loss,50
0.6406124909718831,Val loss,1
0.6329129711786906,Val loss,2
0.6120130837815149,Val loss,3
0.5844047842423121,Val loss,4
0.5796318316459655,Val loss,5
0.5516653280598777,Val loss,6
0.5758062950202397,Val loss,7
0.5885265440884091,Val loss,8
0.5197703314253262,Val loss,9
0.45055835848762876,Val loss,10
0.43774312525987624,Val loss,11
0.4168646820386251,Val loss,12
0.4545389903585116,Val loss,13
0.39475005357038406,Val loss,14
0.37913366219827105,Val loss,15
0.3789717366014208,Val loss,16
0.36944440904117765,Val loss,17
0.3732700184555281,Val loss,18
0.3528614703885147,Val loss,19
0.35133152638162884,Val loss,20
0.35047409104449406,Val loss,21
0.3356139409116336,Val loss,22
0.3538550701027825,Val loss,23
0.33511350730345363,Val loss,24
0.34602957819189345,Val loss,25
0.32736729596342357,Val loss,26
0.33807019705573715,Val loss,27
0.3211246163717338,Val loss,28
0.3259461113030002,Val loss,29
0.3101749857692491,Val loss,30
0.313319271639699,Val loss,31
0.3201002867448898,Val loss,32
0.3056702760607004,Val loss,33
0.31427566202268714,Val loss,34
0.3023573157829898,Val loss,35
0.29898324999780884,Val loss,36
0.312374653617541,Val loss,37
0.29553217871558096,Val loss,38
0.29018288104307083,Val loss,39
0.34143519633937447,Val loss,40
0.29331808190970193,Val loss,41
0.3058890363538549,Val loss,42
0.2771468483408292,Val loss,43
0.2862409269738765,Val loss,44
0.2941228360753684,Val loss,45
0.2832125607505441,Val loss,46
0.28766898368440924,Val loss,47
0.27421649432962847,Val loss,48
0.275224105602219,Val loss,49
0.3028353110168661,Val loss,50
0.6749027464503333,Val loss,1
0.6818630080279849,Val loss,2
0.6151983944858823,Val loss,3
0.6004856291839055,Val loss,4
0.6004042471590496,Val loss,5
0.6159308083852132,Val loss,6
0.6872179566962379,Val loss,7
0.5619523471593857,Val loss,8
0.5517285376219523,Val loss,9
0.5499556331691288,Val loss,10
0.4801497861884889,Val loss,11
0.4535171285981224,Val loss,12
0.43725386371215186,Val loss,13
0.42044390452759606,Val loss,14
0.42508917317503975,Val loss,15
0.4018592034351258,Val loss,16
0.4072716177503268,Val loss,17
0.3692672929451579,Val loss,18
0.3645152343738647,Val loss,19
0.3609742725321225,Val loss,20
0.3464907907801015,Val loss,21
0.34893903630120415,Val loss,22
0.3461940604874066,Val loss,23
0.36490132276500975,Val loss,24
0.340918384095033,Val loss,25
0.3296928208640644,Val loss,26
0.3318666188276949,Val loss,27
0.3483721605085191,Val loss,28
0.3566736676508472,Val loss,29
0.3127823910259065,Val loss,30
0.3116837612645967,Val loss,31
0.3336592462658882,Val loss,32
0.3618051094526336,Val loss,33
0.3477887681694258,Val loss,34
0.35348811833631427,Val loss,35
0.3061670456897645,Val loss,36
0.30064702165268714,Val loss,37
0.3090498179552101,Val loss,38
0.29833745151758195,Val loss,39
0.327597343322067,Val loss,40
0.3024257540738299,Val loss,41
0.30644016516350564,Val loss,42
0.3278049399952094,Val loss,43
0.31670964045361394,Val loss,44
0.31004596767680986,Val loss,45
0.28153066285309336,Val loss,46
0.28399939657676787,Val loss,47
0.28271262306187833,Val loss,48
0.3174504003993103,Val loss,49
0.2895596229817186,Val loss,50
0.6700982202802386,Val loss,1
0.628970309864907,Val loss,2
0.6156244514385859,Val loss,3
0.6049953951154436,Val loss,4
0.5962963121277945,Val loss,5
0.5901092479342506,Val loss,6
0.5630509834346317,Val loss,7
0.5625149659883408,Val loss,8
0.5219042950017112,Val loss,9
0.47837849801494964,Val loss,10
0.45092318896736416,Val loss,11
0.43436458485467094,Val loss,12
0.46013043081476573,Val loss,13
0.40471781952040536,Val loss,14
0.44352187036048796,Val loss,15
0.38429742209968115,Val loss,16
0.38000636755000977,Val loss,17
0.3833767260256268,Val loss,18
0.37505708219040007,Val loss,19
0.36561012084995,Val loss,20
0.3693090386901583,Val loss,21
0.3668816891738347,Val loss,22
0.38818822013480325,Val loss,23
0.35529642576263065,Val loss,24
0.36085525287758735,Val loss,25
0.3385377416937124,Val loss,26
0.32647655685742694,Val loss,27
0.3378245407271953,Val loss,28
0.3222577403272901,Val loss,29
0.3266504729645593,Val loss,30
0.3177374937704631,Val loss,31
0.3187301369720981,Val loss,32
0.3255005241930485,Val loss,33
0.32442017279210544,Val loss,34
0.3539526544156529,Val loss,35
0.30786372312477656,Val loss,36
0.3437920414301611,Val loss,37
0.3186003621490229,Val loss,38
0.3559754767730123,Val loss,39
0.30727255316007707,Val loss,40
0.33093284449761823,Val loss,41
0.3039097343669051,Val loss,42
0.31240375638008117,Val loss,43
0.32394941530057364,Val loss,44
0.3002383649065381,Val loss,45
0.3051132415944622,Val loss,46
0.2904456987799633,Val loss,47
0.30100555953880154,Val loss,48
0.29022591548306603,Val loss,49
0.29364038082460564,Val loss,50
0.667499152876082,Val loss,1
0.6084758345286051,Val loss,2
0.5880226031655357,Val loss,3
0.5692487012772333,Val loss,4
0.5583082260404314,Val loss,5
0.522266467270397,Val loss,6
0.5476413291976565,Val loss,7
0.47460943097159974,Val loss,8
0.48768688322532744,Val loss,9
0.440953032885279,Val loss,10
0.41851770594006493,Val loss,11
0.38847508492923916,Val loss,12
0.3763293964664141,Val loss,13
0.3841360417859895,Val loss,14
0.37500042434959185,Val loss,15
0.38062141584498543,Val loss,16
0.3629625785066968,Val loss,17
0.3663963392660731,Val loss,18
0.3546038465982392,Val loss,19
0.3461767043386187,Val loss,20
0.3766485858673141,Val loss,21
0.34930464835394,Val loss,22
0.3510216452394213,Val loss,23
0.40278830554513706,Val loss,24
0.3470748831189814,Val loss,25
0.3321088576387791,Val loss,26
0.324747615527539,Val loss,27
0.3253945987210387,Val loss,28
0.3293204359994048,Val loss,29
0.33404746863104046,Val loss,30
0.32195786546383587,Val loss,31
0.3152315221443063,Val loss,32
0.3372692121423426,Val loss,33
0.3080587953825792,Val loss,34
0.30300447202864145,Val loss,35
0.3531599045154594,Val loss,36
0.3050910792748133,Val loss,37
0.30934576662523405,Val loss,38
0.3028126692417122,Val loss,39
0.32611940246252785,Val loss,40
0.32927939930132455,Val loss,41
0.3027420416829132,Val loss,42
0.2944605577559698,Val loss,43
0.295309507889407,Val loss,44
0.29380523390003616,Val loss,45
0.3122337892722516,Val loss,46
0.3505196137655349,Val loss,47
0.3104838576167822,Val loss,48
0.29008023491927554,Val loss,49
0.2990530007155169,Val loss,50
0.5683928728103638,Train Acc,1
0.6436607241630554,Train Acc,2
0.670491099357605,Train Acc,3
0.6766517758369446,Train Acc,4
0.6838392615318298,Train Acc,5
0.6983035802841187,Train Acc,6
0.7142857313156128,Train Acc,7
0.7312946319580078,Train Acc,8
0.7455803751945496,Train Acc,9
0.7658482193946838,Train Acc,10
0.7832589149475098,Train Acc,11
0.8019196391105652,Train Acc,12
0.8133928775787354,Train Acc,13
0.8202678561210632,Train Acc,14
0.826964259147644,Train Acc,15
0.8349999785423279,Train Acc,16
0.8366071581840515,Train Acc,17
0.8411607146263123,Train Acc,18
0.8477231860160828,Train Acc,19
0.8492857217788696,Train Acc,20
0.8537053465843201,Train Acc,21
0.854285717010498,Train Acc,22
0.8580357432365417,Train Acc,23
0.8611606955528259,Train Acc,24
0.8629464507102966,Train Acc,25
0.8670535683631897,Train Acc,26
0.8683928847312927,Train Acc,27
0.8657143115997314,Train Acc,28
0.8720089197158813,Train Acc,29
0.8745089173316956,Train Acc,30
0.8749107122421265,Train Acc,31
0.8769196271896362,Train Acc,32
0.8791071176528931,Train Acc,33
0.8818303346633911,Train Acc,34
0.8830357193946838,Train Acc,35
0.8857142925262451,Train Acc,36
0.8867856860160828,Train Acc,37
0.8899106979370117,Train Acc,38
0.8927678465843201,Train Acc,39
0.8930357098579407,Train Acc,40
0.8942857384681702,Train Acc,41
0.8973660469055176,Train Acc,42
0.8974999785423279,Train Acc,43
0.9016964435577393,Train Acc,44
0.9029017686843872,Train Acc,45
0.9059374928474426,Train Acc,46
0.9071428775787354,Train Acc,47
0.9088839292526245,Train Acc,48
0.9138392806053162,Train Acc,49
0.9143750071525574,Train Acc,50
0.5887500047683716,Train Acc,1
0.6500446200370789,Train Acc,2
0.667991042137146,Train Acc,3
0.6774107217788696,Train Acc,4
0.691428542137146,Train Acc,5
0.7003571391105652,Train Acc,6
0.7156696319580078,Train Acc,7
0.7319196462631226,Train Acc,8
0.7538393139839172,Train Acc,9
0.7724999785423279,Train Acc,10
0.7909374833106995,Train Acc,11
0.8029464483261108,Train Acc,12
0.8133482336997986,Train Acc,13
0.8187053799629211,Train Acc,14
0.8250446319580078,Train Acc,15
0.8312946557998657,Train Acc,16
0.8336160778999329,Train Acc,17
0.8413839340209961,Train Acc,18
0.8455356955528259,Train Acc,19
0.850401759147644,Train Acc,20
0.8509374856948853,Train Acc,21
0.8549553751945496,Train Acc,22
0.8583035469055176,Train Acc,23
0.8600446581840515,Train Acc,24
0.8622321486473083,Train Acc,25
0.8662946224212646,Train Acc,26
0.8671875,Train Acc,27
0.871071457862854,Train Acc,28
0.874241054058075,Train Acc,29
0.877544641494751,Train Acc,30
0.8784821629524231,Train Acc,31
0.881651759147644,Train Acc,32
0.8852232098579407,Train Acc,33
0.8881696462631226,Train Acc,34
0.8911607265472412,Train Acc,35
0.8906696438789368,Train Acc,36
0.8967410922050476,Train Acc,37
0.8989285826683044,Train Acc,38
0.9007589221000671,Train Acc,39
0.9050446152687073,Train Acc,40
0.9050446152687073,Train Acc,41
0.9108035564422607,Train Acc,42
0.9136607050895691,Train Acc,43
0.9167410731315613,Train Acc,44
0.9162499904632568,Train Acc,45
0.9195089340209961,Train Acc,46
0.9247767925262451,Train Acc,47
0.9270089268684387,Train Acc,48
0.9279018044471741,Train Acc,49
0.9316071271896362,Train Acc,50
0.546875,Train Acc,1
0.6203571557998657,Train Acc,2
0.6573660969734192,Train Acc,3
0.6675893068313599,Train Acc,4
0.6762499809265137,Train Acc,5
0.684196412563324,Train Acc,6
0.6922767758369446,Train Acc,7
0.701160728931427,Train Acc,8
0.7112053632736206,Train Acc,9
0.7291517853736877,Train Acc,10
0.7450000047683716,Train Acc,11
0.7684375047683716,Train Acc,12
0.7867410778999329,Train Acc,13
0.8001339435577393,Train Acc,14
0.8110714554786682,Train Acc,15
0.8208035826683044,Train Acc,16
0.824241042137146,Train Acc,17
0.8322321176528931,Train Acc,18
0.8379910588264465,Train Acc,19
0.8418750166893005,Train Acc,20
0.8475000262260437,Train Acc,21
0.8494196534156799,Train Acc,22
0.8536607027053833,Train Acc,23
0.855491042137146,Train Acc,24
0.8610714077949524,Train Acc,25
0.8625446557998657,Train Acc,26
0.8652678728103638,Train Acc,27
0.8651785850524902,Train Acc,28
0.8695982098579407,Train Acc,29
0.8737499713897705,Train Acc,30
0.876964271068573,Train Acc,31
0.8774107098579407,Train Acc,32
0.8790178298950195,Train Acc,33
0.8837946653366089,Train Acc,34
0.8833482265472412,Train Acc,35
0.884776771068573,Train Acc,36
0.8871874809265137,Train Acc,37
0.8892857432365417,Train Acc,38
0.8905357122421265,Train Acc,39
0.8934821486473083,Train Acc,40
0.8963839411735535,Train Acc,41
0.8985267877578735,Train Acc,42
0.8982589244842529,Train Acc,43
0.9032142758369446,Train Acc,44
0.9073660969734192,Train Acc,45
0.9062053561210632,Train Acc,46
0.910133957862854,Train Acc,47
0.9141964316368103,Train Acc,48
0.9139732122421265,Train Acc,49
0.9173214435577393,Train Acc,50
0.5864285826683044,Train Acc,1
0.641785740852356,Train Acc,2
0.658214271068573,Train Acc,3
0.6708035469055176,Train Acc,4
0.6760267615318298,Train Acc,5
0.6899999976158142,Train Acc,6
0.7041964530944824,Train Acc,7
0.7191964387893677,Train Acc,8
0.7364285588264465,Train Acc,9
0.757232129573822,Train Acc,10
0.7672767639160156,Train Acc,11
0.780089259147644,Train Acc,12
0.7930356860160828,Train Acc,13
0.8026785850524902,Train Acc,14
0.8116517663002014,Train Acc,15
0.8200892806053162,Train Acc,16
0.8236607313156128,Train Acc,17
0.832633912563324,Train Acc,18
0.8380803465843201,Train Acc,19
0.8436160683631897,Train Acc,20
0.8446875214576721,Train Acc,21
0.8510267734527588,Train Acc,22
0.8530356884002686,Train Acc,23
0.8549553751945496,Train Acc,24
0.8603125214576721,Train Acc,25
0.8650000095367432,Train Acc,26
0.8650000095367432,Train Acc,27
0.8687053322792053,Train Acc,28
0.8702678680419922,Train Acc,29
0.8720535635948181,Train Acc,30
0.875580370426178,Train Acc,31
0.8779464364051819,Train Acc,32
0.878928542137146,Train Acc,33
0.8815624713897705,Train Acc,34
0.8831250071525574,Train Acc,35
0.8854017853736877,Train Acc,36
0.8871428370475769,Train Acc,37
0.8922321200370789,Train Acc,38
0.8903571367263794,Train Acc,39
0.8926785588264465,Train Acc,40
0.8948660492897034,Train Acc,41
0.8972321152687073,Train Acc,42
0.8981249928474426,Train Acc,43
0.9017857313156128,Train Acc,44
0.9051785469055176,Train Acc,45
0.9045535922050476,Train Acc,46
0.9056249856948853,Train Acc,47
0.908794641494751,Train Acc,48
0.9138392806053162,Train Acc,49
0.9137946367263794,Train Acc,50
0.569732129573822,Train Acc,1
0.6545535922050476,Train Acc,2
0.677142858505249,Train Acc,3
0.6880357265472412,Train Acc,4
0.7071874737739563,Train Acc,5
0.725401759147644,Train Acc,6
0.7467857003211975,Train Acc,7
0.7719196677207947,Train Acc,8
0.7861160635948181,Train Acc,9
0.807232141494751,Train Acc,10
0.8143303394317627,Train Acc,11
0.8202232122421265,Train Acc,12
0.8302232027053833,Train Acc,13
0.8316518068313599,Train Acc,14
0.8364285826683044,Train Acc,15
0.837901771068573,Train Acc,16
0.8415625095367432,Train Acc,17
0.8439732193946838,Train Acc,18
0.8467857241630554,Train Acc,19
0.8515625,Train Acc,20
0.8523660898208618,Train Acc,21
0.8543750047683716,Train Acc,22
0.8567410707473755,Train Acc,23
0.858794629573822,Train Acc,24
0.8619642853736877,Train Acc,25
0.8634374737739563,Train Acc,26
0.8645535707473755,Train Acc,27
0.8676339387893677,Train Acc,28
0.8695982098579407,Train Acc,29
0.8716517686843872,Train Acc,30
0.872455358505249,Train Acc,31
0.872276782989502,Train Acc,32
0.8767410516738892,Train Acc,33
0.8797767758369446,Train Acc,34
0.8813393115997314,Train Acc,35
0.8815178275108337,Train Acc,36
0.8855803608894348,Train Acc,37
0.8848214149475098,Train Acc,38
0.889464259147644,Train Acc,39
0.889464259147644,Train Acc,40
0.8934375047683716,Train Acc,41
0.8952678442001343,Train Acc,42
0.8983482122421265,Train Acc,43
0.8989732265472412,Train Acc,44
0.8970089554786682,Train Acc,45
0.9034821391105652,Train Acc,46
0.9062053561210632,Train Acc,47
0.9073214530944824,Train Acc,48
0.9114732146263123,Train Acc,49
0.9137946367263794,Train Acc,50
0.6576488018035889,Val Acc,1
0.6431547403335571,Val Acc,2
0.6833035945892334,Val Acc,3
0.6337500214576721,Val Acc,4
0.6911904811859131,Val Acc,5
0.716785728931427,Val Acc,6
0.7258928418159485,Val Acc,7
0.7471725940704346,Val Acc,8
0.772648811340332,Val Acc,9
0.78145831823349,Val Acc,10
0.8071725964546204,Val Acc,11
0.8023214340209961,Val Acc,12
0.7840476036071777,Val Acc,13
0.8300297856330872,Val Acc,14
0.8257142901420593,Val Acc,15
0.8382440209388733,Val Acc,16
0.8421130776405334,Val Acc,17
0.8237797617912292,Val Acc,18
0.8389583230018616,Val Acc,19
0.8487499952316284,Val Acc,20
0.8522916436195374,Val Acc,21
0.8505356907844543,Val Acc,22
0.8466964364051819,Val Acc,23
0.8526785969734192,Val Acc,24
0.85958331823349,Val Acc,25
0.8603869080543518,Val Acc,26
0.8634821176528931,Val Acc,27
0.8516666889190674,Val Acc,28
0.8191666603088379,Val Acc,29
0.8650000095367432,Val Acc,30
0.8636309504508972,Val Acc,31
0.8637202382087708,Val Acc,32
0.8718155026435852,Val Acc,33
0.871279776096344,Val Acc,34
0.8687202334403992,Val Acc,35
0.8755059242248535,Val Acc,36
0.8722023963928223,Val Acc,37
0.871874988079071,Val Acc,38
0.8733333349227905,Val Acc,39
0.853898823261261,Val Acc,40
0.8735714554786682,Val Acc,41
0.8649702668190002,Val Acc,42
0.8767856955528259,Val Acc,43
0.8743452429771423,Val Acc,44
0.882023811340332,Val Acc,45
0.8779761791229248,Val Acc,46
0.8829464316368103,Val Acc,47
0.8542261719703674,Val Acc,48
0.8863690495491028,Val Acc,49
0.8790178298950195,Val Acc,50
0.6285416483879089,Val Acc,1
0.6347321271896362,Val Acc,2
0.6621130704879761,Val Acc,3
0.696696400642395,Val Acc,4
0.690625011920929,Val Acc,5
0.725386917591095,Val Acc,6
0.6871131062507629,Val Acc,7
0.7001488208770752,Val Acc,8
0.7420535683631897,Val Acc,9
0.7953571677207947,Val Acc,10
0.7966964244842529,Val Acc,11
0.8152083158493042,Val Acc,12
0.7753273844718933,Val Acc,13
0.8255654573440552,Val Acc,14
0.8289583325386047,Val Acc,15
0.8303273916244507,Val Acc,16
0.833601176738739,Val Acc,17
0.8324702382087708,Val Acc,18
0.8467559814453125,Val Acc,19
0.846875011920929,Val Acc,20
0.8522023558616638,Val Acc,21
0.855654776096344,Val Acc,22
0.847470223903656,Val Acc,23
0.855863094329834,Val Acc,24
0.8510416746139526,Val Acc,25
0.8612797856330872,Val Acc,26
0.851190447807312,Val Acc,27
0.8620833158493042,Val Acc,28
0.8631250262260437,Val Acc,29
0.871071457862854,Val Acc,30
0.8683333396911621,Val Acc,31
0.8657737970352173,Val Acc,32
0.8717559576034546,Val Acc,33
0.8713392615318298,Val Acc,34
0.8752678632736206,Val Acc,35
0.8744940757751465,Val Acc,36
0.8703571557998657,Val Acc,37
0.8774702548980713,Val Acc,38
0.8816071152687073,Val Acc,39
0.8597321510314941,Val Acc,40
0.8811011910438538,Val Acc,41
0.878720223903656,Val Acc,42
0.8904761672019958,Val Acc,43
0.8867559432983398,Val Acc,44
0.882440447807312,Val Acc,45
0.8898214101791382,Val Acc,46
0.8895833492279053,Val Acc,47
0.8909524083137512,Val Acc,48
0.8928273916244507,Val Acc,49
0.8765178322792053,Val Acc,50
0.5443750023841858,Val Acc,1
0.5885714292526245,Val Acc,2
0.6740773916244507,Val Acc,3
0.6848511695861816,Val Acc,4
0.6739285588264465,Val Acc,5
0.6558333039283752,Val Acc,6
