Variação,Métricas,Épocas
0.6036307951098396,Train loss,3
0.5881327772140503,Train loss,4
0.5716645692643665,Train loss,5
0.5392766634055547,Train loss,6
0.4903453661998113,Train loss,7
0.44468531448216664,Train loss,8
0.41491739799578986,Train loss,9
0.39675323027940024,Train loss,10
0.38735109885533653,Train loss,11
0.37630357816105797,Train loss,12
0.36595207210807573,Train loss,13
0.35499470743395034,Train loss,14
0.34635571953796207,Train loss,15
0.3438517096354848,Train loss,16
0.3309485185784953,Train loss,17
0.3263414833517302,Train loss,18
0.31975791646611124,Train loss,19
0.31388551687200866,Train loss,20
0.31241539027719273,Train loss,21
0.300935041649001,Train loss,22
0.2943292644548984,Train loss,23
0.29378276934226355,Train loss,24
0.2853740348347596,Train loss,25
0.278917708723318,Train loss,26
0.2761101309316499,Train loss,27
0.270228791456847,Train loss,28
0.2648525793140843,Train loss,29
0.2599794182607106,Train loss,30
0.25477054041765984,Train loss,31
0.24918684124946594,Train loss,32
0.2438691287807056,Train loss,33
0.2396618696727923,Train loss,34
0.23309617446292014,Train loss,35
0.22877872046970185,Train loss,36
0.22257586851361252,Train loss,37
0.21628189069529374,Train loss,38
0.21135097965598107,Train loss,39
0.20694262522671905,Train loss,40
0.19852300680109433,Train loss,41
0.19260500603133723,Train loss,42
0.18905659186520746,Train loss,43
0.18163633973470755,Train loss,44
0.1765040964615487,Train loss,45
0.16998239131999157,Train loss,46
0.16464061921551115,Train loss,47
0.15664917513639445,Train loss,48
0.1495863843514096,Train loss,49
0.14374364580293852,Train loss,50
0.6656562351612818,Train loss,1
0.6264373220716204,Train loss,2
0.6055537065437862,Train loss,3
0.5883057280665352,Train loss,4
0.5615060836076736,Train loss,5
0.5284927283298402,Train loss,6
0.5006907873778116,Train loss,7
0.48101241937705447,Train loss,8
0.46182177396047686,Train loss,9
0.4384618606879598,Train loss,10
0.41733043432235717,Train loss,11
0.4003355274172056,Train loss,12
0.3852457563508125,Train loss,13
0.3737725293920154,Train loss,14
0.36281593610133445,Train loss,15
0.35445028140431356,Train loss,16
0.3450736038244906,Train loss,17
0.33902271092647596,Train loss,18
0.3323830547361147,Train loss,19
0.32690329689355124,Train loss,20
0.3222898568567776,Train loss,21
0.31546974018216134,Train loss,22
0.3118580155358428,Train loss,23
0.30682078966782206,Train loss,24
0.3030045721644447,Train loss,25
0.298564603186789,Train loss,26
0.2936454177576871,Train loss,27
0.2885985911885897,Train loss,28
0.28484950287001476,Train loss,29
0.28129142937560875,Train loss,30
0.2758941689240081,Train loss,31
0.27286006641175065,Train loss,32
0.267141059083598,Train loss,33
0.26334729912735166,Train loss,34
0.2581187179542723,Train loss,35
0.2549373067312297,Train loss,36
0.2498121966528041,Train loss,37
0.24653774717733973,Train loss,38
0.24231314437729973,Train loss,39
0.23663699129862445,Train loss,40
0.23454482147736208,Train loss,41
0.22730512526063693,Train loss,42
0.22477771502520358,Train loss,43
0.21960819488125188,Train loss,44
0.21662891360620656,Train loss,45
0.2113622838578054,Train loss,46
0.2069934329319568,Train loss,47
0.20137953155807087,Train loss,48
0.1968411289510273,Train loss,49
0.19262786776536986,Train loss,50
0.663818825795537,Train loss,1
0.6086381885267439,Train loss,2
0.5848224520399457,Train loss,3
0.5508187833570298,Train loss,4
0.5098100530533564,Train loss,5
0.4621535577092852,Train loss,6
0.42831506778796513,Train loss,7
0.40859358920937494,Train loss,8
0.3969976558713686,Train loss,9
0.38472798797346297,Train loss,10
0.3749793021380901,Train loss,11
0.36478012395756587,Train loss,12
0.3588167508727028,Train loss,13
0.3535017840067546,Train loss,14
0.3450477470670428,Train loss,15
0.34008050989537014,Train loss,16
0.33458109513634726,Train loss,17
0.32786902842777116,Train loss,18
0.32343744696605775,Train loss,19
0.31775519878381775,Train loss,20
0.31326461455651694,Train loss,21
0.30919087083566754,Train loss,22
0.30372136734780814,Train loss,23
0.2998073029731001,Train loss,24
0.29344717445118085,Train loss,25
0.2895480655488514,Train loss,26
0.28348874743495667,Train loss,27
0.2788656882232144,Train loss,28
0.27341223072438015,Train loss,29
0.2694450685452847,Train loss,30
0.26432291026626314,Train loss,31
0.2609602327077162,Train loss,32
0.25361926294508436,Train loss,33
0.24852429546061017,Train loss,34
0.24370393543371133,Train loss,35
0.23693715377577715,Train loss,36
0.2318636705087764,Train loss,37
0.2265256865251632,Train loss,38
0.22104197743393125,Train loss,39
0.21466352137426536,Train loss,40
0.21007977752103693,Train loss,41
0.20356796486391907,Train loss,42
0.1973292926095781,Train loss,43
0.1911801992330168,Train loss,44
0.18276603832308735,Train loss,45
0.1805693731084466,Train loss,46
0.17558705097153074,Train loss,47
0.16803428874306736,Train loss,48
0.1640538290284929,Train loss,49
0.1573162953857155,Train loss,50
0.6371506870644433,Val loss,1
0.5998607325553894,Val loss,2
0.6018448596767016,Val loss,3
0.5766891008615493,Val loss,4
0.5322674246345247,Val loss,5
0.4914259841612407,Val loss,6
0.4810137747015272,Val loss,7
0.43294811574476105,Val loss,8
0.5058162312848228,Val loss,9
0.3907102675948824,Val loss,10
0.3692184067623956,Val loss,11
0.3717706259446485,Val loss,12
0.34611180109637124,Val loss,13
0.33714949453515664,Val loss,14
0.3531100426188537,Val loss,15
0.33763502689344543,Val loss,16
0.32907293805054255,Val loss,17
0.322379408883197,Val loss,18
0.3190247683546373,Val loss,19
0.31336321081433977,Val loss,20
0.3199220250653369,Val loss,21
0.303631784713694,Val loss,22
0.3059459637637649,Val loss,23
0.29494877788637364,Val loss,24
0.2956076355384929,Val loss,25
0.29548399260001523,Val loss,26
0.29979007524039064,Val loss,27
0.2802163519284555,Val loss,28
0.28266427937362876,Val loss,29
0.28761113800108434,Val loss,30
0.3003313068619796,Val loss,31
0.27926833111792804,Val loss,32
0.28109379467155254,Val loss,33
0.2726158095044749,Val loss,34
0.2672669675520488,Val loss,35
0.264469489865005,Val loss,36
0.28552899006221977,Val loss,37
0.26530991481883187,Val loss,38
0.2610833086445928,Val loss,39
0.26006421599537133,Val loss,40
0.264844359180757,Val loss,41
0.25466246954564536,Val loss,42
0.24200847226061992,Val loss,43
0.2417157992348075,Val loss,44
0.25366754613550646,Val loss,45
0.24272687547973223,Val loss,46
0.24604925531361785,Val loss,47
0.34975616920207225,Val loss,48
0.244492332977908,Val loss,49
0.26469371740041037,Val loss,50
0.632590195621763,Val loss,1
0.6025457285131727,Val loss,2
0.575821776006903,Val loss,3
0.5767788400394576,Val loss,4
0.5129023844003677,Val loss,5
0.4732231664231845,Val loss,6
0.4453035654127598,Val loss,7
0.4174663509641375,Val loss,8
0.3998466776950019,Val loss,9
0.38888962009123396,Val loss,10
0.417009284134422,Val loss,11
0.3641039710598333,Val loss,12
0.35748973499451364,Val loss,13
0.3432266657054424,Val loss,14
0.3423763165516513,Val loss,15
0.34205386108585767,Val loss,16
0.32219233061586106,Val loss,17
0.3135490861854383,Val loss,18
0.3187212917740856,Val loss,19
0.30893666393522706,Val loss,20
0.3025572695050921,Val loss,21
0.30384646355041434,Val loss,22
0.31818721066628186,Val loss,23
0.2818237177708319,Val loss,24
0.2794063690411193,Val loss,25
0.2730531843006611,Val loss,26
0.2758181346686823,Val loss,27
0.26188754991761276,Val loss,28
0.27672885194420815,Val loss,29
0.270236933087664,Val loss,30
0.27346057238323346,Val loss,31
0.28937414298100134,Val loss,32
0.2804213465005159,Val loss,33
0.25285453056650503,Val loss,34
0.2597229712562902,Val loss,35
0.2551595610380173,Val loss,36
0.26942679416920456,Val loss,37
0.25348956476897,Val loss,38
0.23526021551340817,Val loss,39
0.24689169581979514,Val loss,40
0.23990846532263926,Val loss,41
0.26423873302659817,Val loss,42
0.2586410653591156,Val loss,43
0.22914425700104663,Val loss,44
0.24197521066825306,Val loss,45
0.23785430695728532,Val loss,46
0.24975319185161166,Val loss,47
0.26082432341894934,Val loss,48
0.2388033724602844,Val loss,49
0.23484382940057133,Val loss,50
0.6492904493638447,Val loss,1
0.6162461532013757,Val loss,2
0.5981769188387054,Val loss,3
0.5686271665777479,Val loss,4
0.5565274943624224,Val loss,5
0.5018397020016397,Val loss,6
0.45168855484042847,Val loss,7
0.41701199254819327,Val loss,8
0.39716918792043415,Val loss,9
0.3981631747952529,Val loss,10
0.37695134643997463,Val loss,11
0.3667673119051116,Val loss,12
0.3664799900885139,Val loss,13
0.3475289520301989,Val loss,14
0.3581494402140379,Val loss,15
0.33596437699028425,Val loss,16
0.3264132193156651,Val loss,17
0.3311104216320174,Val loss,18
0.31051479976092067,Val loss,19
0.3111328273372991,Val loss,20
0.3182188608923129,Val loss,21
0.3072218730300665,Val loss,22
0.3048593847985778,Val loss,23
0.2956199032387563,Val loss,24
0.31157419022704874,Val loss,25
0.2929268162750772,Val loss,26
0.2780395746231079,Val loss,27
0.2848051704253469,Val loss,28
0.29949410123484477,Val loss,29
0.29055383658834866,Val loss,30
0.2962561153567263,Val loss,31
0.283000517248043,Val loss,32
0.2639624242857099,Val loss,33
0.27130802622863226,Val loss,34
0.2692195475952966,Val loss,35
0.28089202077793224,Val loss,36
0.3068829732068947,Val loss,37
0.26024020081119875,Val loss,38
0.2971918538957834,Val loss,39
0.2506952489699636,Val loss,40
0.2507927696726152,Val loss,41
0.2663026928901672,Val loss,42
0.24340802105941942,Val loss,43
0.25006744977352874,Val loss,44
0.24938860061445406,Val loss,45
0.2535352281294763,Val loss,46
0.25019525537001236,Val loss,47
0.2454839216385569,Val loss,48
0.23946781858535748,Val loss,49
0.2648167461050408,Val loss,50
0.6427999179703848,Val loss,1
0.6152929550409317,Val loss,2
0.5982765964950834,Val loss,3
0.5694808555500848,Val loss,4
0.5559275530491556,Val loss,5
0.5636066917862211,Val loss,6
0.5054059018833297,Val loss,7
0.4530277937650681,Val loss,8
0.4467539469897747,Val loss,9
0.41716596824782237,Val loss,10
0.403354800428663,Val loss,11
0.412495306879282,Val loss,12
0.37863615638443404,Val loss,13
0.3628064326303346,Val loss,14
0.35879097042339186,Val loss,15
0.379358104467392,Val loss,16
0.3456055343363966,Val loss,17
0.33579709382993833,Val loss,18
0.34564990193716116,Val loss,19
0.3366002804360219,Val loss,20
0.3231497364704098,Val loss,21
0.3271093385560172,Val loss,22
0.3156960219357695,Val loss,23
0.3139269000078951,Val loss,24
0.3057581286877394,Val loss,25
0.3031730527217899,Val loss,26
0.30942543680114404,Val loss,27
0.3120174723544291,Val loss,28
0.30232885012669225,Val loss,29
0.30295368334012374,Val loss,30
0.2985330534194197,Val loss,31
0.30854636275342534,Val loss,32
0.28545104178999153,Val loss,33
0.3100117992450084,Val loss,34
0.27987676392708505,Val loss,35
0.28412334972194264,Val loss,36
0.28495983009359666,Val loss,37
0.2860405794637544,Val loss,38
0.2845449896476098,Val loss,39
0.2829619327772941,Val loss,40
0.2797387844111238,Val loss,41
0.28167551608490093,Val loss,42
0.27974513589271477,Val loss,43
0.2656166573720319,Val loss,44
0.2667220205281462,Val loss,45
0.27006423366389104,Val loss,46
0.2686995180376938,Val loss,47
0.26137971862618414,Val loss,48
0.27683694865022385,Val loss,49
0.2861914760832276,Val loss,50
0.6179541494165148,Val loss,1
0.6248647197655269,Val loss,2
0.5691004229869161,Val loss,3
0.5115679072056498,Val loss,4
0.47330263048410415,Val loss,5
0.42882332090820585,Val loss,6
0.43612432577780313,Val loss,7
0.39217434487172537,Val loss,8
0.386088686223541,Val loss,9
0.37163109336580546,Val loss,10
0.359337109508259,Val loss,11
0.3595018564590386,Val loss,12
0.34858061120978423,Val loss,13
0.3458700401655265,Val loss,14
0.34191474101373126,Val loss,15
0.3532742306802954,Val loss,16
0.32912048431379454,Val loss,17
0.36861875514898984,Val loss,18
0.3153478784646307,Val loss,19
0.3253302195242473,Val loss,20
0.31821785596864566,Val loss,21
0.30411451527050565,Val loss,22
0.30282574188496386,Val loss,23
0.2973311648304973,Val loss,24
0.29992420615894455,Val loss,25
0.3041698372470481,Val loss,26
0.2903410430358989,Val loss,27
0.28591406593365326,Val loss,28
0.27958124154380387,Val loss,29
0.2892395765866552,Val loss,30
0.2791616738481181,Val loss,31
0.2762985258230141,Val loss,32
0.27966694062309605,Val loss,33
0.3013423275096076,Val loss,34
0.29035148600382465,Val loss,35
0.30843268947941915,Val loss,36
0.2753272072438683,Val loss,37
0.26771139766488755,Val loss,38
0.26750021071306296,Val loss,39
0.2688858772814274,Val loss,40
0.26367401621171405,Val loss,41
0.2714484489230173,Val loss,42
0.2594890671383057,Val loss,43
0.27263796637100834,Val loss,44
0.26717982001070467,Val loss,45
0.2682396744617394,Val loss,46
0.25486574373607124,Val loss,47
0.2871272007535611,Val loss,48
0.2534346480507936,Val loss,49
0.26734924606180616,Val loss,50
0.5809821486473083,Train Acc,1
0.661517858505249,Train Acc,2
0.680267870426178,Train Acc,3
0.6953571438789368,Train Acc,4
0.7141964435577393,Train Acc,5
0.7403869032859802,Train Acc,6
0.7683333158493042,Train Acc,7
0.7943750023841858,Train Acc,8
0.8127976059913635,Train Acc,9
0.8247619271278381,Train Acc,10
0.8312797546386719,Train Acc,11
0.8383631110191345,Train Acc,12
0.8441964387893677,Train Acc,13
0.8484523892402649,Train Acc,14
0.8525000214576721,Train Acc,15
0.8564881086349487,Train Acc,16
0.8554166555404663,Train Acc,17
0.8590773940086365,Train Acc,18
0.8624107241630554,Train Acc,19
0.8645535707473755,Train Acc,20
0.8673214316368103,Train Acc,21
0.8729464411735535,Train Acc,22
0.8751190304756165,Train Acc,23
0.8784821629524231,Train Acc,24
0.8806250095367432,Train Acc,25
0.8824702501296997,Train Acc,26
0.8866369128227234,Train Acc,27
0.8866369128227234,Train Acc,28
0.8897023797035217,Train Acc,29
0.8919047713279724,Train Acc,30
0.8963987827301025,Train Acc,31
0.8975595235824585,Train Acc,32
0.9000297784805298,Train Acc,33
0.9034523963928223,Train Acc,34
0.9064285755157471,Train Acc,35
0.9080952405929565,Train Acc,36
0.9102380871772766,Train Acc,37
0.9136012196540833,Train Acc,38
0.9167559742927551,Train Acc,39
0.9204464554786682,Train Acc,40
0.9222618937492371,Train Acc,41
0.9241368770599365,Train Acc,42
0.9288392663002014,Train Acc,43
0.9302083253860474,Train Acc,44
0.9342262148857117,Train Acc,45
0.9375,Train Acc,46
0.9383928775787354,Train Acc,47
0.9414880871772766,Train Acc,48
0.9447916746139526,Train Acc,49
0.9470238089561462,Train Acc,50
0.6052976250648499,Train Acc,1
0.6631249785423279,Train Acc,2
0.6827083230018616,Train Acc,3
0.7032738327980042,Train Acc,4
0.7236011624336243,Train Acc,5
0.7518749833106995,Train Acc,6
0.7752976417541504,Train Acc,7
0.7983035445213318,Train Acc,8
0.8120535612106323,Train Acc,9
0.8214285969734192,Train Acc,10
0.8309226036071777,Train Acc,11
0.8355059623718262,Train Acc,12
0.8440774083137512,Train Acc,13
0.8444047570228577,Train Acc,14
0.8521726131439209,Train Acc,15
0.8561607003211975,Train Acc,16
0.8602976202964783,Train Acc,17
0.8641666769981384,Train Acc,18
0.8663392663002014,Train Acc,19
0.8709226250648499,Train Acc,20
0.8758630752563477,Train Acc,21
0.8783928751945496,Train Acc,22
0.8809523582458496,Train Acc,23
0.8836607336997986,Train Acc,24
0.888452410697937,Train Acc,25
0.8922321200370789,Train Acc,26
0.8935714364051819,Train Acc,27
0.8989880681037903,Train Acc,28
0.8951190710067749,Train Acc,29
0.9035416841506958,Train Acc,30
0.9075892567634583,Train Acc,31
0.9098214507102966,Train Acc,32
0.9135714173316956,Train Acc,33
0.9168452620506287,Train Acc,34
0.920714259147644,Train Acc,35
0.9238690733909607,Train Acc,36
0.9263392686843872,Train Acc,37
0.9294345378875732,Train Acc,38
0.9327083230018616,Train Acc,39
0.9361904859542847,Train Acc,40
0.939255952835083,Train Acc,41
0.9416666626930237,Train Acc,42
0.9440178275108337,Train Acc,43
0.947648823261261,Train Acc,44
0.9492559432983398,Train Acc,45
0.9531547427177429,Train Acc,46
0.9546130895614624,Train Acc,47
0.9559524059295654,Train Acc,48
0.9607142806053162,Train Acc,49
0.9620535969734192,Train Acc,50
0.5703571438789368,Train Acc,1
0.6510416865348816,Train Acc,2
0.6721131205558777,Train Acc,3
0.6858928799629211,Train Acc,4
0.7005952596664429,Train Acc,5
0.725178599357605,Train Acc,6
0.7630059719085693,Train Acc,7
0.7908333539962769,Train Acc,8
0.8083630800247192,Train Acc,9
0.8203571438789368,Train Acc,10
0.8256547451019287,Train Acc,11
0.8316964507102966,Train Acc,12
0.8388095498085022,Train Acc,13
0.8452083468437195,Train Acc,14
0.8507440686225891,Train Acc,15
0.8505059480667114,Train Acc,16
0.8544047474861145,Train Acc,17
0.8588392734527588,Train Acc,18
0.8637202382087708,Train Acc,19
0.8653869032859802,Train Acc,20
0.8667559623718262,Train Acc,21
0.8735416531562805,Train Acc,22
0.8760714530944824,Train Acc,23
0.8756547570228577,Train Acc,24
0.8816964030265808,Train Acc,25
0.8822916746139526,Train Acc,26
0.883779764175415,Train Acc,27
0.8873809576034546,Train Acc,28
0.8915476202964783,Train Acc,29
0.8923512101173401,Train Acc,30
0.8946428298950195,Train Acc,31
0.8979166746139526,Train Acc,32
0.9010714292526245,Train Acc,33
0.9033928513526917,Train Acc,34
0.9066964387893677,Train Acc,35
0.909761905670166,Train Acc,36
0.911934494972229,Train Acc,37
0.910922646522522,Train Acc,38
0.9165773987770081,Train Acc,39
0.9182738065719604,Train Acc,40
0.9210714101791382,Train Acc,41
0.9235119223594666,Train Acc,42
0.9257143139839172,Train Acc,43
0.9280654788017273,Train Acc,44
0.9317857027053833,Train Acc,45
0.933988094329834,Train Acc,46
0.936130940914154,Train Acc,47
0.9391071200370789,Train Acc,48
0.9420535564422607,Train Acc,49
0.9448512196540833,Train Acc,50
0.5934523940086365,Train Acc,1
0.6569643020629883,Train Acc,2
0.6677976250648499,Train Acc,3
0.6847916841506958,Train Acc,4
0.7070237994194031,Train Acc,5
0.7328869104385376,Train Acc,6
0.7539880871772766,Train Acc,7
0.7670238018035889,Train Acc,8
0.7791964411735535,Train Acc,9
0.7954464554786682,Train Acc,10
0.8072916865348816,Train Acc,11
0.819345235824585,Train Acc,12
0.8269047737121582,Train Acc,13
0.8325892686843872,Train Acc,14
0.8381547331809998,Train Acc,15
0.8440774083137512,Train Acc,16
0.8486607074737549,Train Acc,17
0.8514583110809326,Train Acc,18
0.8538690209388733,Train Acc,19
0.8588095307350159,Train Acc,20
0.8607738018035889,Train Acc,21
0.8653273582458496,Train Acc,22
0.8673214316368103,Train Acc,23
0.8703571557998657,Train Acc,24
0.8722618818283081,Train Acc,25
0.8745833039283752,Train Acc,26
0.8758630752563477,Train Acc,27
0.8787500262260437,Train Acc,28
0.8812500238418579,Train Acc,29
0.8822619318962097,Train Acc,30
0.8865178823471069,Train Acc,31
0.8852381110191345,Train Acc,32
0.8895238041877747,Train Acc,33
0.8910416960716248,Train Acc,34
0.8930059671401978,Train Acc,35
0.8943154811859131,Train Acc,36
0.8969643115997314,Train Acc,37
0.898809552192688,Train Acc,38
0.9020833373069763,Train Acc,39
0.9038392901420593,Train Acc,40
0.9049404859542847,Train Acc,41
0.909553587436676,Train Acc,42
0.9102678298950195,Train Acc,43
0.9113690257072449,Train Acc,44
0.9140178561210632,Train Acc,45
0.9155654907226562,Train Acc,46
0.916785717010498,Train Acc,47
0.9195238351821899,Train Acc,48
0.9215773940086365,Train Acc,49
0.9252678751945496,Train Acc,50
0.5951488018035889,Train Acc,1
0.6721131205558777,Train Acc,2
0.6925297379493713,Train Acc,3
0.7206845283508301,Train Acc,4
0.7507143020629883,Train Acc,5
0.7841368913650513,Train Acc,6
0.8055654764175415,Train Acc,7
0.8171131014823914,Train Acc,8
0.8236309289932251,Train Acc,9
0.8306845426559448,Train Acc,10
0.8358035683631897,Train Acc,11
0.8410714268684387,Train Acc,12
0.8444047570228577,Train Acc,13
0.8476190567016602,Train Acc,14
0.8515475988388062,Train Acc,15
0.8550595045089722,Train Acc,16
0.857619047164917,Train Acc,17
0.8620238304138184,Train Acc,18
0.8630357384681702,Train Acc,19
0.8671428561210632,Train Acc,20
0.8689583539962769,Train Acc,21
0.8711309432983398,Train Acc,22
0.8747321367263794,Train Acc,23
0.8759821653366089,Train Acc,24
0.878303587436676,Train Acc,25
0.8813987970352173,Train Acc,26
0.8833333253860474,Train Acc,27
0.8866666555404663,Train Acc,28
0.8887500166893005,Train Acc,29
0.8913987874984741,Train Acc,30
0.892380952835083,Train Acc,31
0.8947321176528931,Train Acc,32
0.8974999785423279,Train Acc,33
0.9005357027053833,Train Acc,34
0.9009225964546204,Train Acc,35
0.9065774083137512,Train Acc,36
0.9073809385299683,Train Acc,37
0.9100595116615295,Train Acc,38
0.911726176738739,Train Acc,39
0.9142261743545532,Train Acc,40
0.9179166555404663,Train Acc,41
0.919702410697937,Train Acc,42
0.9217559695243835,Train Acc,43
0.9268452525138855,Train Acc,44
0.9302380681037903,Train Acc,45
0.930684506893158,Train Acc,46
0.9311606884002686,Train Acc,47
0.9366964101791382,Train Acc,48
0.9377678632736206,Train Acc,49
0.9405357241630554,Train Acc,50
0.639866054058075,Val Acc,1
0.6827232241630554,Val Acc,2
0.6650446653366089,Val Acc,3
0.6966517567634583,Val Acc,4
0.7417410612106323,Val Acc,5
0.7679910659790039,Val Acc,6
0.7705357074737549,Val Acc,7
0.8012946248054504,Val Acc,8
0.6979910731315613,Val Acc,9
0.8237053751945496,Val Acc,10
0.8453571200370789,Val Acc,11
0.836517870426178,Val Acc,12
0.849598228931427,Val Acc,13
0.8551339507102966,Val Acc,14
0.8468303680419922,Val Acc,15
0.8568750023841858,Val Acc,16
0.8597321510314941,Val Acc,17
0.8604910969734192,Val Acc,18
0.862500011920929,Val Acc,19
0.8668749928474426,Val Acc,20
0.8638392686843872,Val Acc,21
0.8722321391105652,Val Acc,22
0.8721874952316284,Val Acc,23
0.8756696581840515,Val Acc,24
0.8774999976158142,Val Acc,25
0.8741517663002014,Val Acc,26
0.873839259147644,Val Acc,27
0.8854464292526245,Val Acc,28
0.8845535516738892,Val Acc,29
0.8816964030265808,Val Acc,30
0.8795982003211975,Val Acc,31
0.8841517567634583,Val Acc,32
0.886741042137146,Val Acc,33
0.889241099357605,Val Acc,34
0.891205370426178,Val Acc,35
0.8946874737739563,Val Acc,36
0.8849553465843201,Val Acc,37
0.8893303275108337,Val Acc,38
0.8941071629524231,Val Acc,39
0.8973214030265808,Val Acc,40
0.8935714364051819,Val Acc,41
0.8989285826683044,Val Acc,42
0.9036160707473755,Val Acc,43
0.9048214554786682,Val Acc,44
0.9029017686843872,Val Acc,45
0.9044196605682373,Val Acc,46
0.9068750143051147,Val Acc,47
0.8477678298950195,Val Acc,48
0.907410740852356,Val Acc,49
0.9045089483261108,Val Acc,50
0.6366518139839172,Val Acc,1
0.6832589507102966,Val Acc,2
0.6988839507102966,Val Acc,3
0.6939732432365417,Val Acc,4
0.7517410516738892,Val Acc,5
0.7715625166893005,Val Acc,6
0.7938392758369446,Val Acc,7
0.810535728931427,Val Acc,8
0.8219196200370789,Val Acc,9
0.8229464292526245,Val Acc,10
0.8017410635948181,Val Acc,11
0.840624988079071,Val Acc,12
0.8407589197158813,Val Acc,13
0.8479464054107666,Val Acc,14
0.8562053442001343,Val Acc,15
0.8532589077949524,Val Acc,16
0.8599107265472412,Val Acc,17
0.8681696653366089,Val Acc,18
0.8642857074737549,Val Acc,19
0.8694642782211304,Val Acc,20
0.8715624809265137,Val Acc,21
0.8700446486473083,Val Acc,22
0.864062488079071,Val Acc,23
0.8829910755157471,Val Acc,24
0.8843303322792053,Val Acc,25
0.8896428346633911,Val Acc,26
0.8866071701049805,Val Acc,27
0.8928124904632568,Val Acc,28
0.884196400642395,Val Acc,29
0.889866054058075,Val Acc,30
0.8882142901420593,Val Acc,31
0.877723217010498,Val Acc,32
0.8871874809265137,Val Acc,33
0.8962053656578064,Val Acc,34
0.8969643115997314,Val Acc,35
0.8986607193946838,Val Acc,36
0.8926785588264465,Val Acc,37
0.8984821438789368,Val Acc,38
0.9083035588264465,Val Acc,39
0.9030803442001343,Val Acc,40
0.9087499976158142,Val Acc,41
0.8957589268684387,Val Acc,42
0.8982589244842529,Val Acc,43
0.9150446653366089,Val Acc,44
0.9125446677207947,Val Acc,45
0.9145982265472412,Val Acc,46
0.9091071486473083,Val Acc,47
0.9058928489685059,Val Acc,48
0.9156249761581421,Val Acc,49
0.9189732074737549,Val Acc,50
0.606249988079071,Val Acc,1
0.6670089364051819,Val Acc,2
0.6870089173316956,Val Acc,3
0.7071874737739563,Val Acc,4
0.7155357003211975,Val Acc,5
