Variação,Métricas,Épocas
0.47305894804379295,Val loss,42
0.48685274315258814,Val loss,43
0.4584476258830419,Val loss,44
0.4730374564443316,Val loss,45
0.4603744065383124,Val loss,46
0.4634563832434397,Val loss,47
0.5150855373390137,Val loss,48
0.4549046263619075,Val loss,49
0.44513390321580193,Val loss,50
0.690544218865652,Val loss,1
0.6874799116452535,Val loss,2
0.6797691420903281,Val loss,3
0.6780633350781032,Val loss,4
0.6622264515029059,Val loss,5
0.639505048025222,Val loss,6
0.6333949761542063,Val loss,7
0.6405735860173665,Val loss,8
0.6210632665195163,Val loss,9
0.6163403801690964,Val loss,10
0.6068570108640762,Val loss,11
0.6034993275195834,Val loss,12
0.6039802696780553,Val loss,13
0.6061780293782552,Val loss,14
0.5993964796596103,Val loss,15
0.6100059258180951,Val loss,16
0.6080085194678534,Val loss,17
0.5944704709923456,Val loss,18
0.5851988610956403,Val loss,19
0.582221711495566,Val loss,20
0.6008586432441833,Val loss,21
0.5861005728396158,Val loss,22
0.5742608756300003,Val loss,23
0.5719646391225239,Val loss,24
0.5681800714750138,Val loss,25
0.565685583428731,Val loss,26
0.5656057086823478,Val loss,27
0.559930074839365,Val loss,28
0.6983956712768191,Val loss,29
0.5553039434788719,Val loss,30
0.5438887769646115,Val loss,31
0.5699349783148084,Val loss,32
0.5331942048337724,Val loss,33
0.5425636390844981,Val loss,34
0.5193217938476139,Val loss,35
0.5596165466403205,Val loss,36
0.5027136590178051,Val loss,37
0.586734524757143,Val loss,38
0.4957600223071991,Val loss,39
0.4786396082999214,Val loss,40
0.47389430057434806,Val loss,41
0.49541519233158654,Val loss,42
0.4693483897617885,Val loss,43
0.4432530224701715,Val loss,44
0.4607114034039634,Val loss,45
0.4390870168568596,Val loss,46
0.43861821657135375,Val loss,47
0.43950940628846485,Val loss,48
0.43153049873927285,Val loss,49
0.43078945352917625,Val loss,50
0.6842688558215186,Val loss,1
0.6690118375278654,Val loss,2
0.6701211560340155,Val loss,3
0.672055898999411,Val loss,4
0.6323046561649868,Val loss,5
0.6349850789895133,Val loss,6
0.6481947878996531,Val loss,7
0.648408212113002,Val loss,8
0.6333776259611523,Val loss,9
0.6187582971368517,Val loss,10
0.6174859851882571,Val loss,11
0.6335914957144904,Val loss,12
0.6063068770226978,Val loss,13
0.624470589652894,Val loss,14
0.6156622668296572,Val loss,15
0.5980464217965565,Val loss,16
0.5953236125953614,Val loss,17
0.603090268997919,Val loss,18
0.5925482494679708,Val loss,19
0.5895196599052066,Val loss,20
0.580870261589686,Val loss,21
0.5827553588435763,Val loss,22
0.6187409191282969,Val loss,23
0.5683129103789254,Val loss,24
0.5641320490837097,Val loss,25
0.5841616399136801,Val loss,26
0.5573632534723433,Val loss,27
0.547938417574716,Val loss,28
0.5404689341121249,Val loss,29
0.5544289664048997,Val loss,30
0.5300616003028931,Val loss,31
0.5505118132962121,Val loss,32
0.5155980927414364,Val loss,33
0.5217369971294251,Val loss,34
0.5346569239147125,Val loss,35
0.5299458227838789,Val loss,36
0.5054335251308623,Val loss,37
0.5084049413885389,Val loss,38
0.4897651880506485,Val loss,39
0.4979503795268044,Val loss,40
0.4928009956791287,Val loss,41
0.47903751134872435,Val loss,42
0.5571289730639685,Val loss,43
0.4751167605793665,Val loss,44
0.4766566049768811,Val loss,45
0.4721876581604519,Val loss,46
0.5184303940099383,Val loss,47
0.4723090169543312,Val loss,48
0.505316338264753,Val loss,49
0.45502771241324286,Val loss,50
0.6848761852582296,Val loss,1
0.6731092185444302,Val loss,2
0.6677762715778653,Val loss,3
0.6650228287681701,Val loss,4
0.6233019835229904,Val loss,5
0.6125326564009227,Val loss,6
0.6302592769123259,Val loss,7
0.6036205137154412,Val loss,8
0.6047051263990857,Val loss,9
0.5927778742048475,Val loss,10
0.589980277012265,Val loss,11
0.6092399539266313,Val loss,12
0.5815720745306167,Val loss,13
0.5775888994383434,Val loss,14
0.565677062197337,Val loss,15
0.6136576365289234,Val loss,16
0.5735849453721727,Val loss,17
0.547678478010117,Val loss,18
0.5505030098226336,Val loss,19
0.5783713308780912,Val loss,20
0.5420997116300795,Val loss,21
0.5541365442957197,Val loss,22
0.5219011367313445,Val loss,23
0.5042806412870922,Val loss,24
0.50906492965562,Val loss,25
0.5353225103541026,Val loss,26
0.49763318230235387,Val loss,27
0.5103366732786572,Val loss,28
0.6384680563400662,Val loss,29
0.4590878902825098,Val loss,30
0.47287577101162503,Val loss,31
0.45458424005243514,Val loss,32
0.4519804696052793,Val loss,33
0.4416873172256682,Val loss,34
0.43047947857115004,Val loss,35
0.42511752797497643,Val loss,36
0.41646346457420835,Val loss,37
0.4109936885133622,Val loss,38
0.4263778692862344,Val loss,39
0.43091965153103784,Val loss,40
0.40608573575814566,Val loss,41
0.4049293677579789,Val loss,42
0.40593439445609136,Val loss,43
0.4026934954003682,Val loss,44
0.39605854958768877,Val loss,45
0.39793425331040033,Val loss,46
0.3982470818171425,Val loss,47
0.416474177515696,Val loss,48
0.41646256398587,Val loss,49
0.39823678982636285,Val loss,50
0.5282142758369446,Train Acc,1
0.5567857027053833,Train Acc,2
0.5901785492897034,Train Acc,3
0.6100000143051147,Train Acc,4
0.623035728931427,Train Acc,5
0.6385714411735535,Train Acc,6
0.6564285755157471,Train Acc,7
0.6569643020629883,Train Acc,8
0.6653571724891663,Train Acc,9
0.6658928394317627,Train Acc,10
0.6776785850524902,Train Acc,11
0.6723214387893677,Train Acc,12
0.6728571653366089,Train Acc,13
0.6794642806053162,Train Acc,14
0.679107129573822,Train Acc,15
0.6853571534156799,Train Acc,16
0.6885714530944824,Train Acc,17
0.6889285445213318,Train Acc,18
0.6964285969734192,Train Acc,19
0.6953571438789368,Train Acc,20
0.698035717010498,Train Acc,21
0.7021428346633911,Train Acc,22
0.7044642567634583,Train Acc,23
0.7048214077949524,Train Acc,24
0.7105357050895691,Train Acc,25
0.7198214530944824,Train Acc,26
0.7189285755157471,Train Acc,27
0.7114285826683044,Train Acc,28
0.7267857193946838,Train Acc,29
0.7316071391105652,Train Acc,30
0.7358928322792053,Train Acc,31
0.7389285564422607,Train Acc,32
0.7391071319580078,Train Acc,33
0.7458928823471069,Train Acc,34
0.7616071701049805,Train Acc,35
0.7549999952316284,Train Acc,36
0.7532142996788025,Train Acc,37
0.7653571367263794,Train Acc,38
0.7780357003211975,Train Acc,39
0.777321457862854,Train Acc,40
0.7841071486473083,Train Acc,41
0.7867857217788696,Train Acc,42
0.7864285707473755,Train Acc,43
0.7982142567634583,Train Acc,44
0.7987499833106995,Train Acc,45
0.8032143115997314,Train Acc,46
0.8053571581840515,Train Acc,47
0.8082143068313599,Train Acc,48
0.8132143020629883,Train Acc,49
0.8108928799629211,Train Acc,50
0.5478571653366089,Train Acc,1
0.5860714316368103,Train Acc,2
0.6094642877578735,Train Acc,3
0.6217857003211975,Train Acc,4
0.6387500166893005,Train Acc,5
0.6501785516738892,Train Acc,6
0.6512500047683716,Train Acc,7
0.6642857193946838,Train Acc,8
0.6682142615318298,Train Acc,9
0.6732142567634583,Train Acc,10
0.6692857146263123,Train Acc,11
0.6725000143051147,Train Acc,12
0.6792857050895691,Train Acc,13
0.681071400642395,Train Acc,14
0.6780357360839844,Train Acc,15
0.6839285492897034,Train Acc,16
0.6930357217788696,Train Acc,17
0.6860714554786682,Train Acc,18
0.6889285445213318,Train Acc,19
0.6930357217788696,Train Acc,20
0.6966071724891663,Train Acc,21
0.6982142925262451,Train Acc,22
0.6949999928474426,Train Acc,23
0.6982142925262451,Train Acc,24
0.7057142853736877,Train Acc,25
0.7073214054107666,Train Acc,26
0.7089285850524902,Train Acc,27
0.7144643068313599,Train Acc,28
0.7198214530944824,Train Acc,29
0.7239285707473755,Train Acc,30
0.7305356860160828,Train Acc,31
0.7358928322792053,Train Acc,32
0.7366071343421936,Train Acc,33
0.737500011920929,Train Acc,34
0.7432143092155457,Train Acc,35
0.7339285612106323,Train Acc,36
0.7444642782211304,Train Acc,37
0.7594642639160156,Train Acc,38
0.756428599357605,Train Acc,39
0.7699999809265137,Train Acc,40
0.7666071653366089,Train Acc,41
0.7683928608894348,Train Acc,42
0.7776785492897034,Train Acc,43
0.7666071653366089,Train Acc,44
0.7741071581840515,Train Acc,45
0.7751785516738892,Train Acc,46
0.7864285707473755,Train Acc,47
0.7842857241630554,Train Acc,48
0.7869642972946167,Train Acc,49
0.7885714173316956,Train Acc,50
0.5119642615318298,Train Acc,1
0.5196428298950195,Train Acc,2
0.5487499833106995,Train Acc,3
0.5789285898208618,Train Acc,4
0.5935714244842529,Train Acc,5
0.6139285564422607,Train Acc,6
0.6483928561210632,Train Acc,7
0.6482142806053162,Train Acc,8
0.6551785469055176,Train Acc,9
0.6610714197158813,Train Acc,10
0.6641071438789368,Train Acc,11
0.6716071367263794,Train Acc,12
0.6692857146263123,Train Acc,13
0.6735714077949524,Train Acc,14
0.6758928298950195,Train Acc,15
0.6801785826683044,Train Acc,16
0.6814285516738892,Train Acc,17
0.676964282989502,Train Acc,18
0.6828571557998657,Train Acc,19
0.6787499785423279,Train Acc,20
0.6851785778999329,Train Acc,21
0.6876785755157471,Train Acc,22
0.6928571462631226,Train Acc,23
0.693928599357605,Train Acc,24
0.6916071176528931,Train Acc,25
0.7017857432365417,Train Acc,26
0.6982142925262451,Train Acc,27
0.698035717010498,Train Acc,28
0.7117857336997986,Train Acc,29
0.7092857360839844,Train Acc,30
0.7114285826683044,Train Acc,31
0.7128571271896362,Train Acc,32
0.7201785445213318,Train Acc,33
0.7178571224212646,Train Acc,34
0.7253571152687073,Train Acc,35
0.7344642877578735,Train Acc,36
0.7428571581840515,Train Acc,37
0.7533928751945496,Train Acc,38
0.7458928823471069,Train Acc,39
0.7641071677207947,Train Acc,40
0.7594642639160156,Train Acc,41
0.7744643092155457,Train Acc,42
0.7799999713897705,Train Acc,43
0.78125,Train Acc,44
0.7914285659790039,Train Acc,45
0.7912499904632568,Train Acc,46
0.7991071343421936,Train Acc,47
0.8008928298950195,Train Acc,48
0.8042857050895691,Train Acc,49
0.8116071224212646,Train Acc,50
0.5289285778999329,Train Acc,1
0.5776785612106323,Train Acc,2
0.5941071510314941,Train Acc,3
0.6225000023841858,Train Acc,4
0.635357141494751,Train Acc,5
0.649821400642395,Train Acc,6
0.6507142782211304,Train Acc,7
0.6532142758369446,Train Acc,8
0.6566071510314941,Train Acc,9
0.6573214530944824,Train Acc,10
0.6628571152687073,Train Acc,11
0.664821445941925,Train Acc,12
0.6703571677207947,Train Acc,13
0.6683928370475769,Train Acc,14
0.6728571653366089,Train Acc,15
0.6748214364051819,Train Acc,16
0.6816071271896362,Train Acc,17
0.6796428561210632,Train Acc,18
0.6833928823471069,Train Acc,19
0.6803571581840515,Train Acc,20
0.6889285445213318,Train Acc,21
0.6891071200370789,Train Acc,22
0.7016071677207947,Train Acc,23
0.6957142949104309,Train Acc,24
0.7044642567634583,Train Acc,25
0.7071428298950195,Train Acc,26
0.7069643139839172,Train Acc,27
0.7066071629524231,Train Acc,28
0.7189285755157471,Train Acc,29
0.7182142734527588,Train Acc,30
0.7264285683631897,Train Acc,31
0.7258928418159485,Train Acc,32
0.7305356860160828,Train Acc,33
0.7301785945892334,Train Acc,34
0.7385714054107666,Train Acc,35
0.7421428561210632,Train Acc,36
0.7351785898208618,Train Acc,37
0.7419642806053162,Train Acc,38
0.7437499761581421,Train Acc,39
0.7473214268684387,Train Acc,40
0.751964271068573,Train Acc,41
0.7560714483261108,Train Acc,42
0.7610714435577393,Train Acc,43
0.7683928608894348,Train Acc,44
0.7573214173316956,Train Acc,45
0.7701785564422607,Train Acc,46
0.7714285850524902,Train Acc,47
0.7698214054107666,Train Acc,48
0.7760714292526245,Train Acc,49
0.7703571319580078,Train Acc,50
0.5362499952316284,Train Acc,1
0.5687500238418579,Train Acc,2
0.5839285850524902,Train Acc,3
0.6073214411735535,Train Acc,4
0.6317856907844543,Train Acc,5
0.6508928537368774,Train Acc,6
0.6708928346633911,Train Acc,7
0.6721428632736206,Train Acc,8
0.6675000190734863,Train Acc,9
0.6798214316368103,Train Acc,10
0.6775000095367432,Train Acc,11
0.6933928728103638,Train Acc,12
0.6869642734527588,Train Acc,13
0.6942856907844543,Train Acc,14
0.6948214173316956,Train Acc,15
0.7046428322792053,Train Acc,16
0.7060714364051819,Train Acc,17
0.708214282989502,Train Acc,18
0.7155357003211975,Train Acc,19
0.7317857146263123,Train Acc,20
0.7230356931686401,Train Acc,21
0.7321428656578064,Train Acc,22
0.7378571629524231,Train Acc,23
0.7487499713897705,Train Acc,24
0.746071457862854,Train Acc,25
0.7541071176528931,Train Acc,26
0.7580357193946838,Train Acc,27
0.762499988079071,Train Acc,28
0.7639285922050476,Train Acc,29
0.7758928537368774,Train Acc,30
0.7819643020629883,Train Acc,31
0.7841071486473083,Train Acc,32
0.7971428632736206,Train Acc,33
0.7955357432365417,Train Acc,34
0.8066071271896362,Train Acc,35
0.8042857050895691,Train Acc,36
0.8089285492897034,Train Acc,37
0.8149999976158142,Train Acc,38
0.8135714530944824,Train Acc,39
0.8130357265472412,Train Acc,40
0.8151785731315613,Train Acc,41
0.8180357217788696,Train Acc,42
0.8207142949104309,Train Acc,43
0.8242856860160828,Train Acc,44
0.8192856907844543,Train Acc,45
0.8205357193946838,Train Acc,46
0.8299999833106995,Train Acc,47
0.8316071629524231,Train Acc,48
0.8335714340209961,Train Acc,49
0.8303571343421936,Train Acc,50
0.4984722137451172,Val Acc,1
0.6350793838500977,Val Acc,2
0.673115074634552,Val Acc,3
0.6717857122421265,Val Acc,4
0.6190674901008606,Val Acc,5
0.6260516047477722,Val Acc,6
0.6714881062507629,Val Acc,7
0.6745833158493042,Val Acc,8
0.6584523916244507,Val Acc,9
0.6782143115997314,Val Acc,10
0.6803373098373413,Val Acc,11
0.6541071534156799,Val Acc,12
0.6655555367469788,Val Acc,13
0.6809126734733582,Val Acc,14
0.6401785612106323,Val Acc,15
0.6781547665596008,Val Acc,16
0.685099184513092,Val Acc,17
0.6995039582252502,Val Acc,18
0.696587324142456,Val Acc,19
0.7008333206176758,Val Acc,20
0.692043662071228,Val Acc,21
0.7133135199546814,Val Acc,22
0.7150992155075073,Val Acc,23
0.7168055772781372,Val Acc,24
0.7191071510314941,Val Acc,25
0.723194420337677,Val Acc,26
0.7309722304344177,Val Acc,27
0.7343848943710327,Val Acc,28
0.7356944680213928,Val Acc,29
0.7380753755569458,Val Acc,30
0.7372024059295654,Val Acc,31
0.7531944513320923,Val Acc,32
0.7434126734733582,Val Acc,33
0.752579391002655,Val Acc,34
0.7641269564628601,Val Acc,35
0.7623809576034546,Val Acc,36
0.7692460417747498,Val Acc,37
0.7808531522750854,Val Acc,38
0.7834523916244507,Val Acc,39
0.7784920930862427,Val Acc,40
0.7772420644760132,Val Acc,41
0.7759523987770081,Val Acc,42
0.783650815486908,Val Acc,43
0.8058928847312927,Val Acc,44
0.7936508059501648,Val Acc,45
0.8038095235824585,Val Acc,46
0.762499988079071,Val Acc,47
0.7801389098167419,Val Acc,48
0.8037896752357483,Val Acc,49
0.8193055391311646,Val Acc,50
0.498075395822525,Val Acc,1
0.6654365062713623,Val Acc,2
0.6221626996994019,Val Acc,3
0.6085317730903625,Val Acc,4
0.6144047379493713,Val Acc,5
0.6624603271484375,Val Acc,6
0.630396842956543,Val Acc,7
0.6687698364257812,Val Acc,8
0.6759325265884399,Val Acc,9
0.664206326007843,Val Acc,10
0.6782936453819275,Val Acc,11
0.6703571677207947,Val Acc,12
0.6783928275108337,Val Acc,13
0.6272222399711609,Val Acc,14
0.6844245791435242,Val Acc,15
0.6871428489685059,Val Acc,16
0.694861114025116,Val Acc,17
0.6915674805641174,Val Acc,18
0.695972204208374,Val Acc,19
0.6831944584846497,Val Acc,20
0.7043253779411316,Val Acc,21
0.6349206566810608,Val Acc,22
0.7139285802841187,Val Acc,23
0.6929960250854492,Val Acc,24
0.7207936644554138,Val Acc,25
0.7178968191146851,Val Acc,26
0.7091071605682373,Val Acc,27
0.7171825170516968,Val Acc,28
0.7121825218200684,Val Acc,29
0.7304960489273071,Val Acc,30
0.7371230125427246,Val Acc,31
0.7329563498497009,Val Acc,32
0.7433730363845825,Val Acc,33
0.7529563307762146,Val Acc,34
0.683472216129303,Val Acc,35
0.7305356860160828,Val Acc,36
0.729702353477478,Val Acc,37
0.7618452310562134,Val Acc,38
0.7636309266090393,Val Acc,39
0.7503769993782043,Val Acc,40
0.779702365398407,Val Acc,41
0.773194432258606,Val Acc,42
0.7613492012023926,Val Acc,43
0.7821230292320251,Val Acc,44
0.7811309695243835,Val Acc,45
0.7823610901832581,Val Acc,46
0.7785118818283081,Val Acc,47
0.7152976393699646,Val Acc,48
0.7825396656990051,Val Acc,49
0.7924603223800659,Val Acc,50
0.49944445490837097,Val Acc,1
0.6236904859542847,Val Acc,2
0.5896626710891724,Val Acc,3
0.533829391002655,Val Acc,4
0.5798412561416626,Val Acc,5
0.6338690519332886,Val Acc,6
